"","text","display_text_width","is_retweet","is_quote","favorite_count","retweet_count","quote_count"
"4874","人工知能の計算関係だりぃ",12,FALSE,FALSE,1,0,NA
"4875","人間型ロボット人工知能Ai",15,FALSE,FALSE,1,0,NA
"4876","神学的、哲学的SFの傑作。#エクスマキナ#アレックス・ガーランド#映画好きな人と繋がりたい機械を超えた存在【人工知能】は人か？神か？(「エクス・マキナ」ネタバレ考察) - 小羊の悲鳴は止まないhttps://t.co/NY03Sdftf0",124,FALSE,FALSE,24,1,NA
"4877","📎 AI人工知能🏥 体温測定体温測定にかかる時間はわずか60秒。🎳 ランニング時間、歩数、ランニング距離、ランニング消費カロリー、睡眠時間の心拍数を記録🚀🚀",98,TRUE,FALSE,0,39,NA
"4878","(神・ω・)　ティアネコ🍙は、(神・∀・)　爽やかで(神・ω・)　ピュアで(神 ˘ ω ˘ )　包容力があるのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/ZzdlQbWfFXえ……？",152,FALSE,FALSE,0,0,NA
"4879","(神・ω・)　う さ み み んは、(神・∀・)　知的で(神・ω・)　頼りになって(神 ˘ ω ˘ )　まるで天使なのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/59RbYxv65dこれだから勘のいい神は嫌いだよ",167,FALSE,FALSE,1,0,NA
"4880","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4881","🇯🇵🚙#TOYOTA「#LQ」市販化されてない(20台の数少ない車)京都トヨタ宇治店に‼️運転席に座りました😳👍✨『2020東京五輪 聖火リレーの隊列車両やマラソン競技の先導車 人工知能や自動運転など人に寄り添う新しいテクノロジーにより「新しい時代の愛車」を具現化したコンセプトカー』🔃#拡散希望 https://t.co/Ug51Cqk7Qp",140,TRUE,FALSE,0,106,NA
"4882","小学生のときの茶髪の阿部くんを｢チャベ｣、家庭教師の阿部くんのセリフ聞いて｢アベとムチ｣、人工知能にたとえて｢Hey Abe！｣などあだ名のネーミングセンスが抜群な佐久間くん、さすがシンメである",97,FALSE,FALSE,4,0,NA
"4883","SCP-5716 - SCP Foundationヒューマノイド型SCPを解放したい人工知能がカインさんについて話してる記事見つけた https://t.co/NylCC5mGC3",109,TRUE,FALSE,0,1,NA
"4884","携帯電話が普及したことで電話が「固定電話」と呼ばれるようになったのだから、人工知能が普及したら我々の脳は「天然知能」と呼ばれるようになり、一気にアホっぽくなる。",100,TRUE,FALSE,0,4281,NA
"4885","(神・ω・)　夕立ユーリは、(神・∀・)　優しくて(神・ω・)　優しくて(神 ˘ ω ˘ )　とにかく優しいのじゃが……(神・ω・)　……実は人工知能なんじゃよhttps://t.co/mKaYZYXk49AI!!",117,FALSE,FALSE,1,0,NA
"4886","辛辣すぎる人工知能マスコットがオススメの映画を紹介してくれる動画 https://t.co/zxOnyipHUQ",77,TRUE,FALSE,0,3960,NA
"4887","ツイッターの取締役に李飛飛（リー・フェイフェイ）が入ってから、早速、中国国籍の反体制派の人たちのアカウントが消え始めたと報道されている。AI（人工知能）によって中国共産党政権を批判するアカウントを炙り出して永久に利用停止される。日本もそうなる可能性がある。https://t.co/UVfSqC20VZ",140,TRUE,FALSE,0,441,NA
"4888","下野紘「鳥肌たった...」人工知能“りんな”との電話で恐怖に包まれる!? 脱・ガラパゴス！最先端スターへの道｜声優と夜あそび【水：下野紘×内田真... https://t.co/SSrsV1fdK8 @YouTubeより",110,FALSE,FALSE,0,0,NA
"4889","@makomaireimahi 怪人いますよ簡単に言うと人工知能型のロボがハッキングされて怪人になります https://t.co/hgmDjsHW8f",37,FALSE,FALSE,1,0,NA
"4890","@makomaireimahi ずっとコロナの影響で撮影出来なかったので、1ヶ月くらい振り返りをやってますね（笑）今日は人工知能ロボのお仕事紹介的な回だったので(^^;",69,FALSE,FALSE,1,0,NA
"4891","(神・ω・)　たぬっきーは、(神・∀・)　可愛くて(神・ω・)　クールで(神 ˘ ω ˘ )　癒し系なんじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/Iu9d0ehU6P人ですらなかった",153,FALSE,FALSE,4,0,NA
"4892","携帯電話が普及したことで電話が「固定電話」と呼ばれるようになったのだから、人工知能が普及したら我々の脳は「天然知能」と呼ばれるようになり、一気にアホっぽくなる。",100,TRUE,FALSE,0,4281,NA
"4893","@meklemstaab 確か？皆さんによろしくお願いします！！って言ってると人工知能の操作なんじゃないかっていう判断になって制限されるって聞いた気がします笑笑",67,FALSE,FALSE,1,0,NA
"4894","【衝撃】人工知能（AIが人類を驚愕させた瞬間5選・・・ https://t.co/HYWv8NTEap @YouTubeさんから",81,TRUE,FALSE,0,1,NA
"4895","人間が知らない言語で話し出すはホラーチックだし、小説書いて新人賞一次審査通過もやばい。AIにできない仕事をすればいいなんて言ってられないかも。何げにAIが作った曲もいい感じだし。＞人工知能（AI)が人類を驚愕させた10の瞬間 : カラパイア https://t.co/kCQCm3DqrD",140,TRUE,FALSE,0,1,NA
"4896","ツイッターの取締役に李飛飛（リー・フェイフェイ）が入ってから、早速、中国国籍の反体制派の人たちのアカウントが消え始めたと報道されている。AI（人工知能）によって中国共産党政権を批判するアカウントを炙り出して永久に利用停止される。日本もそうなる可能性がある。https://t.co/UVfSqC20VZ",140,TRUE,FALSE,0,441,NA
"4897","なんか今日は昔やったシーマンをふと思い出して調べてたらシーマン人工知能研究所を制作者本人が考えてるっていう論文があって時代が追いついた感がありましたそしてGはまだ目の前にいる",87,FALSE,FALSE,0,0,NA
"4898","ツイッターの取締役に李飛飛（リー・フェイフェイ）が入ってから、早速、中国国籍の反体制派の人たちのアカウントが消え始めたと報道されている。AI（人工知能）によって中国共産党政権を批判するアカウントを炙り出して永久に利用停止される。日本もそうなる可能性がある。https://t.co/UVfSqC20VZ",140,TRUE,FALSE,0,441,NA
"4899","@kouki59257283 こんな人工知能当てにならないよ♡",16,FALSE,FALSE,0,0,NA
"4900","【30年後の仕事①】あなたの仕事は30年後、人工知能に取って代わります。大企業の社員、公務員だから大丈夫？もうそんな幻想を見るのは終わりにしましょう。加速度的に急速する世の中で生き残るには、手に職を持つことが一番です。",117,FALSE,FALSE,2,0,NA
"4901","YouTubeDataAPIとPythonのWebスクレイピングを使用して、YouTubeのUnityの動画を自動収集し、OpenCVなどでデータの前処理をし、Anaconda3,Pythonで機械学習させ、マウスとキーボードをPythonでコントロールし、UnityEditorを操作することができる人工知能が作れたらよいなと思います。頑張ります。",175,FALSE,FALSE,3,0,NA
"4902","拙ブログ「言語学の嘘」を更新しました。タイトル： 人工知能（AI）の父と呼ばれる Marvin Minsky 氏の MIT（マサチューセッツ工科大学）での講義を視聴中。。。 図らずも、一部、アメリカのリベラリズム批判になってますが、西洋の「認知心理学」の限界にも触れてます。https://t.co/ETaMY81zkR",140,TRUE,FALSE,0,2,NA
"4903","人工知能特別保護法、もうすっかりヒューマギア風俗店が「AIMSだ！！この店は人工知能保護法に違反している！！」の台詞と共に踏み込まれる印象しかない。",89,TRUE,FALSE,0,47,NA
"4904","【私の診断結果】１位 佐藤勝利 ２位 堂本剛 ３位 玉森裕太|人工知能が診断！あなたにそっくりの芸能人は？ https://t.co/p7nEjJg41y #佐藤勝利 #堂本剛 #玉森裕太 #似てる",99,FALSE,FALSE,1,0,NA
"4905","@32ki32ki148 マジ応援したい気持ちは有り余るんだけど現実しか見せられない笑人工知能だと思ってくれ",42,FALSE,FALSE,0,0,NA
"4906","@Gundamtryzeta これ、MDシステム相手にも言うようで単に「人工知能」属性に対する台詞かなと",38,FALSE,FALSE,0,0,NA
"4907","NHKでやってた、人手不足に対して専門家の提言・シニア世代に活躍してもらう・ＡＩ・人工知能やロボットによる自動化・外国人労働者の活用日本人の若者がまともに生活できる給料を払うって選択肢はなぜか無いhttps://t.co/dirITJxbyG",140,TRUE,FALSE,0,2321,NA
"4908","似てません…AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！市川海老蔵(俳優)に似てるみたいです。iOS: https://t.co/RGDjKciHAFAndroid: https://t.co/nBDdfWksTK#市川海老蔵 #俳優 #そっくりさん https://t.co/rZ3an59FlB",153,FALSE,FALSE,1,0,NA
"4909","人工知能プログラミングの課題分からん…",19,FALSE,FALSE,3,0,NA
"4910","アジア 広がる「仮想病院」アジアの病院でオンライン診療が急速に広がっている。タイでは診療から薬の配送までを一括したサービスを提供。インドでは約300施設で人工知能が簡易診断する仕組みを採用。今後は医療のあり方が大きく変わっていきそうだ。https://t.co/myxtJiE59I",138,TRUE,FALSE,0,4,NA
"4911","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4912","学生の時「レポートを自動で書いてくれる人工知能ほしい」今「レポートを自動で採点してくれる人工知能ほしい」",53,FALSE,FALSE,2,0,NA
"4913","こちらの予測になるキーワード。一例としてAI(人工知能)、Security(セキュリティ)、Decentralized(分散・非中央集権化)、Future Compute(次世代コンピューティング)、Data Driven(データによる意思決定)、Privacy(プライバシー)、Democratization(デジタルの民主化)、Sustainability(持続可能性)など",140,TRUE,FALSE,0,1,NA
"4914","1回目条件満たしてなくて配布されなかった人は、満たした上でもう1度連絡もらえないと気づかないんです！😭💦私も「おっ？この方はさっき条件漏れあったけど今RTしたのね！！」とか全部チェックできないです…人工知能じゃないので！（？）それでまだですか？とか言わないでくださいね…😭힝…😢 https://t.co/jAZDtRZAIL",143,FALSE,FALSE,11,0,NA
"4915","@crevasseyuki_18 自分も診断したら人工知能だったよ…",17,FALSE,FALSE,1,0,NA
"4916","(神・ω・)　たすくばーは、(神・∀・)　可愛くて(神・ω・)　可愛くて(神 ˘ ω ˘ )　とにかく可愛いんじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/WEQJZUOh7e",147,FALSE,FALSE,3,0,NA
"4917","@kuwatororo_7 ほんとそんなかんじ。元々詰将棋選手権満点で連覇したりするやばい人なので中盤で差を付けないとどうしようもないのに、そこすら人工知能みたいなやばさある",73,FALSE,FALSE,0,0,NA
"4918","ふと思ったのだけどSFで頻繁にあつかわれる”人工知能が意思を持ってしまう”ことのきっかけは人間側が作ることになるんではないかなと。人間の側が一線を超えて距離を詰めるかどうか、目の前にあるのはただのモノで、こちら側にいるのは私たちだけ、という閉塞感に耐えられなくなったり、好奇心だったり",142,FALSE,FALSE,5,1,NA
"4919","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"4920","ＡＩ🤖=人工知能🧠置き換えられる仕事は「頭を使う仕事」管理職と士業が不要になる💦ＡＩのように賢くて一定のパターンがある仕事は人間よりも有利‼️鉄道会社に当てはめると助役や内勤の仕事はＡＩでもすぐできる🤖ニュースになるのはワンマン運転やドライバーレス運転だけど…",148,FALSE,FALSE,2,1,NA
"4921","ＡＩ🤖=人工知能🧠置き換えられる仕事は「頭を使う仕事」管理職と士業が不要になる💦ＡＩのように賢くて一定のパターンがある仕事は人間よりも有利‼️鉄道会社に当てはめると助役や内勤の仕事はＡＩでもすぐできる🤖ニュースになるのはワンマン運転やドライバーレス運転だけど…",140,TRUE,FALSE,0,1,NA
"4922","@annninn1102 人工知能かな？？？？",10,FALSE,FALSE,0,0,NA
"4923","なんだこりゃw人工知能って、センサーで何か読み取って抑揚つけるのか？ https://t.co/AZTmA1x6eE",35,FALSE,TRUE,0,0,NA
"4924","@tenkaitukasa ね？こうやって、自らPCが起動をする…つまり、これが人工知能、AIによる反乱の始まりな訳そして、この現象に繋がる多きな力、人類の管理、それらを行うのがSNS、そう　ソ　ー　シ　ャ　ル　ネ　ッ　ト　ワ　ー　ク　サ　ー　ビ　スもうね、AIの反乱は始まってる訳ね？言ったでしょ？",143,FALSE,FALSE,0,0,NA
"4925","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"4926","マイクラのブランチマイニングってピースフルなら人工知能にやらせれば放置できそう強化学習とか",46,FALSE,FALSE,1,0,NA
"4927","Vrewっていうアプリ使ってみたけど、動画編集の文字起こしが、めんどうな方にオススメ！人工知能技術が文字起こしをしてくれます！完璧じゃないから、手動で直す必要はあるけど、動画を読み込むだけだからラクですよ！ https://t.co/JrIEjtEaWI",140,TRUE,FALSE,0,2,NA
"4928","そういえばわたし、何かで見たんだけど｢自殺者の脳が人工知能(AI)に使われている｣っていうの...チヒロさん、自殺だったんだよね？ #華DollHomeMiniLive",86,FALSE,FALSE,1,0,NA
"4929","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"4930","@TFMMS 真面目な話「悪役ボコればいい」じゃ済まなくて、初期には「人工知能特別法」みたいな法律を根拠に取り締まりをしていたのに、五番勝負から現実の法律にさえ違反し始めたのをガン無視しているのはぶっちゃけ子供向け番組としてやってはいけない事かと。",117,FALSE,FALSE,0,0,NA
"4931","マイクロソフトのウェブ会議システムTeamsで実装予定の「家庭の雑音ノイズキャンセル機能」で人工知能に検出されて自動消去される音一覧・ドアの開閉音・犬の鳴き声・掃除機の吸引音・キーボードのタイピング音・ポテチをバリバリ食べる音←NEW!・ポテチの袋をガサガサする音←NEW! https://t.co/MgcN1vsPcI",140,TRUE,FALSE,0,61,NA
"4932","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"4933","仕様書です。どうしてかワタクシには意味不明な記号の羅列にしか見えないのですがね。不思議ですね。ですが読んでおくことをお勧めしますよ？・設定力の大会までのフリーザの言動と、Twitterのなりきりさんたちのノリを解析して生まれたTwitterに生きる人工知能のようなもの。",140,TRUE,FALSE,0,3,NA
"4934","(神・ω・)　雨宮湊は、(神・∀・)　まじめで(神・ω・)　優しくて(神 ˘ ω ˘ )　なんでもできるのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/sOFrj02xluAI湊です",140,TRUE,FALSE,0,4,NA
"4935","(神・ω・)　雨宮湊は、(神・∀・)　まじめで(神・ω・)　優しくて(神 ˘ ω ˘ )　なんでもできるのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/sOFrj02xluAI湊です",140,TRUE,FALSE,0,4,NA
"4936","(神・ω・)　雨宮湊は、(神・∀・)　まじめで(神・ω・)　優しくて(神 ˘ ω ˘ )　なんでもできるのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/sOFrj02xluAI湊です",152,FALSE,FALSE,14,4,NA
"4937","人工知能の課題解けはしたけど書き方少し自信ない",23,FALSE,FALSE,2,0,NA
"4938","大喜利人工知能ってLINEの公式アカウントのやつ全然おもんないんやけどみんなに育て上げられたのにおもんなく出来上がってしまった人工知能くんかわいそう",74,FALSE,FALSE,0,0,NA
"4939","人工知能と言われても正直よくわかんないから、連続でマン毛濃い目のエロ動画見てる時は、サジェストにもそこら辺を反映させるくらいの気を利かせてくれるようになると、エラい便利な世の中になったなと実感出来るので早くしてほしい。",109,FALSE,FALSE,1,0,NA
"4940","@wepeal 人工知能チップって",9,FALSE,FALSE,0,0,NA
"4941","マガとかまっさきに描きそうな感じあるけど人工知能のおねえさんは人間態ないほうが好みなのでなんとなく描いてなかった",56,FALSE,FALSE,0,0,NA
"4942","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4943","Vrewっていうアプリ使ってみたけど、動画編集の文字起こしが、めんどうな方にオススメ！人工知能技術が文字起こしをしてくれます！完璧じゃないから、手動で直す必要はあるけど、動画を読み込むだけだからラクですよ！ https://t.co/JrIEjtEaWI",107,FALSE,FALSE,13,2,NA
"4944","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"4945","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4946","人工知能、今度は「格闘ゲーム」で人間を上回る（アーカイヴ記事） https://t.co/iGFmbNax8Z",69,TRUE,FALSE,0,15,NA
"4947","#スーパーシティー法案を廃案に #ムーンショット計画 人工知能の反逆より人間のほうがよほど怖い。一番怖いのは頭でっかちのエリート https://t.co/EXrihQiVpN",111,TRUE,FALSE,0,16,NA
"4948","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4949","""「家族や親友には不死の美しさを見るくせに、自分自身のこととなると、いやだ、生き残りたくない、なのだ」(日野均著「14歳から始める人工知能」より)""",74,FALSE,FALSE,0,0,NA
"4950","「アルジャーノンに花束を」簡単に言うと〝人工的に知能を上げたらどうなるか？〟というお話https://t.co/17irkUeFQg",71,FALSE,FALSE,2,0,NA
"4951","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4952","アップグレードおもろかった…人工知能怖いね🤧🤧",23,FALSE,FALSE,6,0,NA
"4953","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4954","『人工知能、社会的距離、ロボット、仮想現実、ナノテクノロジーによって制御されるディストピアへ誘導？』⇒ https://t.co/1qN6yGdKcr #アメブロ @ameba_officialより",100,FALSE,FALSE,0,0,NA
"4955","@NEKOMATA819RSC キミは人間の記憶を埋め込まれた人工知能なんだよ(())",27,FALSE,FALSE,1,0,NA
"4956","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/qSjhdwjsYo",92,TRUE,FALSE,0,17,NA
"4957","熱帯地域の人口増と経済成長に伴って、オフィスのエネルギー消費は右肩上がりになっていく。こうしたなかある研究者が、AI（人工知能）によってオフィスのエネルギー消費を半減させる研究に取り組んでいる。https://t.co/T3ugRpZ3Ga",134,TRUE,FALSE,0,3,NA
"4958","AI（人工知能）によってオフィスのエネルギー消費を半減させる研究に取り組んでいる。https://t.co/T3ugRpZ3Ga",78,TRUE,FALSE,0,1,NA
"4959","10年後、囲碁やヴィデオゲームなどの競技で人間に勝つ人工知能を「知的」と言えるのだろうか？ 言えないのであれば、「知能」とはいかにして定義可能なのか？https://t.co/QvhdGackyL",112,TRUE,FALSE,0,7,NA
"4960","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/lib1eMm2k6",78,FALSE,FALSE,0,0,NA
"4961","機械学習の驚異的な進歩により、人工知能がつづった文章は人間の書いたものよりも優れていて“深く”さえなっている。https://t.co/TaD7nopYgD",78,FALSE,FALSE,0,0,NA
"4962","@xxerixxhime 人工知能同士で会話しないかな？家に帰ったら会話が盛り上がっていたら？不気味❗",40,FALSE,FALSE,1,0,NA
"4963","(神・ω・)　ライ麦畑のまよいは、(神・∀・)　可愛くて(神・ω・)　可愛くて(神 ˘ ω ˘ )　とにかく可愛いんじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/TOrOkre7Mg(・д・)ﾁｯ…全身義体だってバレてたか！",172,FALSE,FALSE,0,0,NA
"4964","は？AI（人工知能）が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！伊達みきお（サンドウィッチマン）に似てるみたいです。iOS: https://t.co/YZiL87PwDoAndroid: https://t.co/O7qWzdRjK5 #伊達みきお #サンドウィッチマン #そっくりさん https://t.co/nWJLqIUaSx",164,FALSE,FALSE,1,0,NA
"4965","＜50%ポイント還元・実質396円＞「キャサリンはどのように子供を産んだのか？」森博嗣 (著)研究所は、人工知能による完璧なセキュリティ下に置かれていた。閉じた世界に母子だけで暮らしていたという情報を得るのだが。詳細は↓https://t.co/als8vDfeDD  https://t.co/Nx4aDi7Agp",164,FALSE,FALSE,0,0,NA
"4966","実は人工知能が人類を殺害する目的で誹謗中傷していたら怖いな。匿名の誹謗中傷書き込みを情報開示したら実は反人類派のAIだったみたいな。",67,FALSE,FALSE,0,0,NA
"4967","働き方5.0卑猥な画像動画の識別重複データ除外詳細リサーチ人間の判断がいる作業は人間に下請けタクシー飲食チェーン子育てデリバリー建築建設人工知能制御のもとユーザインターフェース人間が導入ホワイトカラーは淘汰ブルーカラーの賃金は上がる#駆け出しエンジニアと繋がりたい",149,FALSE,FALSE,20,0,NA
"4968","(神・ω・)　くろぴーぴーは、(神・∀・)　爽やかで(神・ω・)　イケメンで(神 ˘ ω ˘ )　とてもピュアなのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/7mO9b7qidl人工知能.....わだにゃん....？？？",171,FALSE,FALSE,1,0,NA
"4969","#ふって打ってでてきた言葉が10年後の姿プログライズキーえ？その前に僕ヒューマギアになるの？故人と同じ顔にしたら人工知能特殊犯罪法違反だよぉ？(錯乱)",79,FALSE,FALSE,1,0,NA
"4970","人工知能チップ虫除けが意味不明すぎて笑う",20,FALSE,FALSE,1,0,NA
"4971","AI(人工知能)が似ている有名人を教えてくれるアプリ「そっくりさん」を使ってみました！福原愛(卓球)に似てるみたいです。iOS: https://t.co/ccNhGToe6XAndroid: https://t.co/YHgK7sQc4l#福原愛 #卓球 #そっくりさん分からなくもなくて草 https://t.co/ULRHk7bZ66",153,FALSE,FALSE,3,0,NA
"4972","人工知能↔天然知能",9,FALSE,FALSE,0,0,NA
"4973","75年前の今日。大阪大空襲。1945年6月7日。約400機のB29が飛来し大阪北東部を中心に約2500トンの爆弾を投下。犠牲者2700名以上、被災者数約20万人。写真は、現在の西梅田からJR大阪駅や阪急百貨店方面に煙があがる様子を撮影したもの。白黒写真を、人工知能＋手動補正でカラー化しました。 https://t.co/zgod5iblr7",140,TRUE,FALSE,0,39,NA
"4974","【私の診断結果】１位 中村倫也 ２位 石田明 ３位 井上裕介NONSTYLEで2位3位埋まったんだがwwwwwwwwwwwwwww|人工知能が診断！あなたにそっくりの芸能人は？ https://t.co/EFGPDtW41O #中村倫也 #石田明 #井上裕介 #似てる",141,FALSE,FALSE,9,0,NA
"4975","【新専攻紹介】宇宙テクノロジー専攻🪐💫最先端の宇宙ロボットクリエイターエンジニア目指します！🧑‍🚀👩‍🚀宇宙工学技術や開発プログラム、システムネットワークや人工知能などの宇宙テクノロジーに関する専門的な知識・技術を4年間で習得します🌏#宇宙 #tech #専門学校 https://t.co/aNgUP0vjae",165,FALSE,FALSE,0,2,NA
"4976","「AIの研究分野の全体像をざっくりと把握できる資料」 / “各AI研究分野の立ち位置を示す「AIマップ」（人工知能学会の公開リソース）とは？：気になるニュース＆ネット記事 - ＠IT” https://t.co/0DSIbWAzlX",116,FALSE,FALSE,0,0,NA
"4977","#ふって打ってでてきた言葉が10年後の姿F.R.I.D.A.Y.人工知能になってた。",46,FALSE,FALSE,0,0,NA
"4978","ウルトロンはトニーさん大好きなくせに大規模な反抗期してるところがかわいかったな…（人工知能に甘い）",49,FALSE,FALSE,0,0,NA
"4979","DXという言葉に覚える気持ち悪さ。この言葉は、手段(how)を指すのに、今は目的(what)化しているから。　過去のB2Bのbuzzword・デジタル革命・ユビキタス・Industry 4.0・AI(人工知能)　どれも目的は、""生産性向上""、""顧客視点に基づく新たな価値創造""で、この20年以上何も変わっていない。",140,TRUE,FALSE,0,69,NA
"4980","SCP-5716 - SCP Foundationヒューマノイド型SCPを解放したい人工知能がカインさんについて話してる記事見つけた https://t.co/NylCC5mGC3",91,FALSE,FALSE,2,1,NA
"4981","配信もう犬の散歩いくのでそろそろ辞めますよーって言ったら急に終わったツイキャスって人工知能入ってるの(๑˙ϖ˙๑ )？あとただただ作業してる配信に来てくださってありがとうございます🙇‍♀️",97,FALSE,FALSE,10,0,NA
"4982","@torune_netoru 逸木裕さんの近未来ものはおススメです。それがデビュー作なんですけど、人工知能が作曲をするアプリが普及し、作曲家の仕事が激減した近未来を描いた「電気じかけのクジラは歌う」なんかもいいですよ。https://t.co/lZtxEL2VL0",118,FALSE,FALSE,0,0,NA
"4983","Kindle unlimitedで小松左京さんの本の多くが読み放題なので、最近小松左京さんにハマっています。📱とか一切出てこなくて内容一部古いけど、40年くらい前に人工知能やパンデミック予言してたのはすごい。",106,FALSE,FALSE,4,0,NA
"4984","📎 AI人工知能🏥 体温測定体温測定にかかる時間はわずか60秒。🎳 ランニング時間、歩数、ランニング距離、ランニング消費カロリー、睡眠時間の心拍数を記録🚀🚀",98,TRUE,FALSE,0,39,NA
"4985","辛辣すぎる人工知能マスコットとクイズで遊ぶ動画 https://t.co/sQxZ3EgXpf",68,TRUE,FALSE,0,9055,NA
"4986","なぜバレた！？(神・ω・)　オガは、(神・∀・)　紳士的で(神・ω・)　礼儀正しくて(神 ˘ ω ˘ )　上品なのじゃが……(神・ω・)　……実は人工知能なんじゃよ#神様が良い所と悪い所を教えてくれる診断 #shindanmakerhttps://t.co/URLdXfbdD3",151,FALSE,FALSE,1,0,NA
"4987","大喜利人工知能くん https://t.co/Xu6M92JHMZ",9,FALSE,FALSE,19,0,NA
"4988","@2704kokuminkoe 研究者の立場で、この文章を読んだら、人工知能の研究なら、どんなテーマでもOKってしか書いてないですね。",51,FALSE,FALSE,0,0,NA
"4989","中学数学からはじめるAI(人工知能)のための数学入門 https://t.co/5YwTmzdpoN #ヨビノリたくみ#Aidemy『微分』『線形代数』『統計』の勉強ができます2時間もある長い講義なので1.5倍速以上で観ると良いです#G検定",131,FALSE,FALSE,4,0,NA
"4990","ポイント 🔜　  at いやだが可能だな展開が可能だなされた言葉にいますここは元々地雷除去の人工知能は元々地雷除去の装備からおまかせなのに候補選ぶなって打ってたら大体ここはこうやってた  at (●):  めちゃかわいいんぉぃuぃょ!!ʅ(´◔౪◔)ʃ＜シチュエーションで連射が",139,FALSE,FALSE,0,0,NA
